property_id,property_name,hectares,centroid_lat,centroid_lon,postcode,distance_from_albury_km,address,source_PROP_PFI,source_PR_LGAC,source_PR_PROPNUM,source_PR_PTYPE,source_PR_MULTASS,source_PR_STAT,source_PR_PFI_CR,source_PROP_UFI,source_PR_UFI_CR,source_PR_UFI_OLD,source_PR_TASKID,source_PROPV_PFI,source_PV_BASEPFI,source_PV_CNT_PFI,source_PV_GRTYPE,source_PV_ZLEVEL,source_PV_PFI_CR,source_PROPV_UFI,source_PV_UFI_CR,source_PV_UFI_OLD,source_PV_TASKID,enrichment_source,enrichment_confidence,enrichment_notes
5133770,CUDGEWA PAWS,562.72,-36.091036,147.825365,,82.15,360 LEAKES ROAD CUDGEWA 3705,5133770,367,133750,O,N,A,,606383754,2021-03-29,385382177.0,315604.0,552746,,128620956,P,G,,606383752,2021-03-29,572676942.0,315604.0,ABR (score=89 ABN=46611544577),High,
45149966,NARIEL VALLEY FARM,561.66,-36.31724,147.860076,,89.32,NARIEL GAP TRACK NARIEL VALLEY 3707,45149966,367,NCPR,O,N,A,,533750891,2017-06-14,96835019.0,154193.0,549832,,128566670,P,G,,415858746,2013-10-21,367302851.0,154193.0,ABR (score=100 ABN=84903832967),High,
45150198,NARIEL VALLEY FARM,559.16,-36.278821,147.821721,,84.82,629 BENAMBRA-CORRYONG ROAD NARIEL VALLEY 3707,45150198,367,129300,O,N,A,,361006366,2006-12-05,,,550027,,126435903,P,G,,864428635,2025-03-25,862027181.0,,ABR (score=100 ABN=84903832967),High,
100806319,KOETONG SOAPS,556.43,-36.123128,147.494066,,52.57,56 KEADYS ROAD KOETONG 3704,100806319,367,310400,O,N,A,2003-08-21,507737242,2016-02-08,480933221.0,92532.0,100806318,,101583181,P,G,2003-08-21,564119586,2018-11-27,564079456.0,92532.0,ABR (score=88 ABN=94996337669),High,
45392294,MEADOW CREEK NURSERY,552.69,-36.531789,146.43135,,66.78,1033 OXLEY-MEADOW CREEK ROAD MEADOW CREEK 3678,45392294,368,4035,O,N,A,,538578936,2017-09-14,538572417.0,165587.0,891102,,100553411,P,G,,538578933,2017-09-14,538572415.0,165587.0,ABR (score=90 ABN=15932171836),High,
45090278,BRIDGE,551.37,-36.048612,146.210505,,63.4,BARTROPS BRIDGE BRIMIN 3685,45090278,334,,O,N,A,,382325166,2012-05-04,368810610.0,,4114094,,127531827,P,G,,552365885,2018-05-28,516126065.0,,ABR (score=100 ABN=79870281665),High,
433194550,DARTMOUTH LODGES,547.69,-36.557451,147.529583,,77.09,DARTMOUTH ROAD DARTMOUTH 3701,433194550,367,,G,N,A,2020-12-07,601261703,2020-12-07,,304863.0,433194549,,433194548,B,G,2020-12-07,672641912,2022-02-18,672440542.0,304863.0,ABR (score=68 ABN=14406470637),Medium,
424039128,DARTMOUTH LODGES,547.69,-36.557451,147.529583,,77.09,2020 DARTMOUTH ROAD DARTMOUTH 3701,424039128,367,320302,O,Y,A,2016-05-10,601261662,2020-12-07,512290930.0,304863.0,424039127,433194549,424039126,P,G,2016-05-10,672440544,2022-02-16,672404872.0,304863.0,ABR (score=68 ABN=14406470637),Medium,
433194545,DARTMOUTH LODGES,547.69,-36.557451,147.529583,,77.09,DARTMOUTH ROAD DARTMOUTH 3701,433194545,367,320257,O,Y,A,2020-12-07,601261660,2020-12-07,,304863.0,424039127,433194549,424039126,P,G,2016-05-10,672440544,2022-02-16,672404872.0,304863.0,ABR (score=68 ABN=14406470637),Medium,
45391126,ROSE RIVER RUN,547.65,-36.831353,146.525863,,90.97,S E C TRACK ROSE RIVER 3678,45391126,368,NCPR,O,N,A,,485084093,2014-08-14,96921801.0,28293.0,889748,,127654116,P,G,,415906572,2013-10-21,384999116.0,28293.0,ABR (score=93 ABN=88181575463),High,
45150293,THOWGLA VALLEY FIRE FIGHTERS CREW INCORPORATED,546.88,-36.269087,147.887251,,90.25,NARIEL GAP ROAD THOWGLA VALLEY 3707,45150293,367,129100,O,N,A,,374960351,2010-04-14,,,550077,,131029534,P,G,,415857606,2013-10-21,384780877.0,,ABR (score=84 ABN=55944029028),High,
52590482,ROSE RIVER RUN,542.86,-36.9147,146.515225,,99.91,BASIN TRACK ROSE RIVER 3678,52590482,368,NCPR,O,N,A,,485069750,2014-08-14,78015251.0,22090.0,4210816,,127648084,P,G,,415910640,2013-10-21,367695583.0,22090.0,ABR (score=93 ABN=88181575463),High,
45316168,The trustee for Yarrawonga Trust,540.07,-36.042887,145.938829,,87.88,490 KATAMATITE-YARRAWONGA ROAD YARRAWONGA 3730,45316168,347,64527,O,N,A,,384450080,2012-10-03,207402802.0,,1058730,,129298916,P,G,,414794856,2013-10-21,369515817.0,,ABR (score=80 ABN=11669748936),High,
45325628,Bungeet West Books,539.94,-36.308012,146.032331,,83.41,947 BUNGEET ROAD BUNGEET WEST 3726,45325628,381,11101987,O,N,A,,875607849,2025-11-06,547937575.0,484915.0,769109,,102197650,P,G,,547937571,2018-03-05,547937467.0,484915.0,ABR (score=92 ABN=22843541673),High,
45149818,,534.48,-36.263561,147.538761,,60.07,POWERLINE ROAD SHELLEY 3701,45149818,367,320081,O,N,A,,370183872,2008-11-13,,,549662,,5141849,P,G,,415856518,2013-10-21,370183884.0,,none,None,
133546189,YUNDOOL POULTRY PALACE,532.5,-36.276574,145.835969,,99.52,BENALLA-TOCUMWAL ROAD YUNDOOL 3727,133546189,347,34215,O,N,A,2011-09-22,384446415,2012-10-03,380718337.0,,133546188,,133550207,P,G,2011-09-22,690465119,2022-09-29,414799745.0,,ABR (score=81 ABN=83240129584),High,
45315926,PEECHELBA CATTLE CO,526.96,-36.1652,146.219478,,63.3,2560 WANGARATTA-YARRAWONGA ROAD PEECHELBA 3678,45315926,347,56630,O,Y,A,,384449010,2012-10-03,381380902.0,,4490608,134158826,134024096,P,G,,459865093,2013-10-22,381759859.0,,ABR (score=95 ABN=57540685681),High,
134024008,PEECHELBA CATTLE CO,526.96,-36.1652,146.219478,,63.3,63 PEECHELBA ROAD PEECHELBA 3678,134024008,347,56622,O,Y,A,2011-12-14,384449009,2012-10-03,381380918.0,,4490608,134158826,134024096,P,G,,459865093,2013-10-22,381759859.0,,ABR (score=95 ABN=57540685681),High,
134024006,PEECHELBA CATTLE CO,526.96,-36.1652,146.219478,,63.3,2432 WANGARATTA-YARRAWONGA ROAD PEECHELBA 3678,134024006,347,56648,O,Y,A,2011-12-14,384449011,2012-10-03,381380903.0,,4490608,134158826,134024096,P,G,,459865093,2013-10-22,381759859.0,,ABR (score=95 ABN=57540685681),High,
134158827,PEECHELBA CATTLE CO,526.96,-36.1652,146.219478,,63.3,WANGARATTA-YARRAWONGA ROAD PEECHELBA 3678,134158827,347,,G,N,A,,381759860,2012-02-14,,,134158826,,134024096,B,G,,459865092,2013-10-22,381759852.0,,ABR (score=95 ABN=57540685681),High,
428557725,'Tintaldra Station',526.73,-36.055172,147.953208,,93.69,11512B MURRAY RIVER ROAD TINTALDRA 3708,428557725,367,165350,O,Y,A,2018-07-19,675382569,2022-04-04,596758972.0,1005.0,428557731,432716607,428557737,P,G,2018-07-19,688914019,2022-09-06,675382557.0,1005.0,OpenStreetMap (OSM:way/1466619912),High,
432716600,'Tintaldra Station',526.73,-36.055172,147.953208,,93.69,11512A MURRAY RIVER ROAD TINTALDRA 3708,432716600,367,165300,O,Y,A,2020-09-08,675382568,2022-04-04,596758973.0,1005.0,428557731,432716607,428557737,P,G,2018-07-19,688914019,2022-09-06,675382557.0,1005.0,OpenStreetMap (OSM:way/1466619912),High,
432716608,'Tintaldra Station',526.73,-36.055172,147.953208,,93.69,MURRAY RIVER ROAD TINTALDRA 3708,432716608,367,,G,N,A,2020-09-08,675382570,2022-04-04,596759045.0,1005.0,432716607,,432716606,B,G,2020-09-08,688914020,2022-09-06,675382558.0,1005.0,OpenStreetMap (OSM:way/1466619912),High,
131128923,MEADOW CREEK NURSERY,523.79,-36.602891,146.46874,,71.01,1085 MOYHU-MEADOW CREEK ROAD MEADOW CREEK 3678,131128923,368,3867,O,Y,A,2010-05-12,381578623,2012-01-30,378036749.0,,891292,134168110,134079627,P,G,,514081773,2016-06-09,415890964.0,,ABR (score=90 ABN=15932171836),High,
45392445,MEADOW CREEK NURSERY,523.79,-36.602891,146.46874,,71.01,865 MOYHU-MEADOW CREEK ROAD MEADOW CREEK 3678,45392445,368,3848,O,Y,A,,381692834,2012-02-03,378036750.0,,891292,134168110,134079627,P,G,,514081773,2016-06-09,415890964.0,,ABR (score=90 ABN=15932171836),High,
134168111,MEADOW CREEK NURSERY,523.79,-36.602891,146.46874,,71.01,MOYHU-MEADOW CREEK ROAD MEADOW CREEK 3678,134168111,368,,G,N,A,,381792601,2012-02-14,,,134168110,,134079627,B,G,,514081772,2016-06-09,415890965.0,,ABR (score=90 ABN=15932171836),High,
45226910,Burrowye Beef,523.67,-36.029316,147.530626,,55.82,190 MILLERS ROAD BURROWYE 3709,45226910,367,221000,O,N,A,,371144174,2009-05-08,,,538054,,101580667,P,G,,415838694,2013-10-21,367718828.0,,ABR (score=90 ABN=98577914119),High,
5133324,,523.53,-36.183481,148.005958,,99.09,165 UPPER MURRAY ROAD TOWONG UPPER 3707,5133324,367,170800,O,N,A,,878096300,2026-01-09,361624397.0,489666.0,551069,,101580705,P,G,,871301955,2025-08-06,566119660.0,489666.0,none,None,
422321593,GLENROY WEST PRIMARY SCHOOL,519.58,-36.548427,146.172123,,84.9,233 EMBLING ROAD GLENROWAN WEST 3675,422321593,381,11110715,O,N,A,2015-07-07,875610748,2025-11-06,872999510.0,484915.0,422321602,,422321608,P,G,2015-07-07,872999507,2025-09-11,776651528.0,484915.0,ABR (score=65 ABN=63674557977),Medium,
45324094,GOORAMBAT WAGYU,518.69,-36.421353,145.974722,,92.78,1327 BENALLA-YARRAWONGA ROAD GOORAMBAT 3725,45324094,381,11101441,O,N,A,,875608654,2025-11-06,609467716.0,484915.0,768422,,102196828,P,G,,609467659,2021-05-27,415611250.0,484915.0,ABR (score=90 ABN=12454728150),High,
45226974,Burrowye Beef,518.55,-36.057334,147.568301,,59.02,318 BURROWYE ROAD BURROWYE 3709,45226974,367,223450,O,N,A,,362057387,2007-04-12,,,538118,,124939803,P,G,,415840301,2013-10-21,384703724.0,,ABR (score=90 ABN=98577914119),High,
428557727,Greg Greg Homestead,517.94,-36.06557,147.9829,,96.34,11953 MURRAY RIVER ROAD TOWONG 3707,428557727,367,320399,O,N,A,2018-07-19,565085311,2018-12-12,564328408.0,1010.0,428557733,,428557739,P,G,2018-07-19,688684678,2022-09-01,565085313.0,1010.0,OpenStreetMap (OSM:relation/17406442),High,
45392482,THE TRUSTEE FOR THE WHITFIELD SUPER FUND,517.04,-36.73042,146.437898,,84.44,1279 EDI-CHESHUNT ROAD WHITFIELD 3733,45392482,368,4975,O,N,A,,377461133,2011-03-11,,,891334,,100548579,P,G,,688630272,2022-08-31,547047116.0,,ABR (score=79 ABN=41969316064),Medium,
45374710,DANDONGADALE PASTORAL CO. PTY. LTD.,514.69,-36.83209,146.660722,,87.15,ABBEYARDS ROAD DANDONGADALE 3737,45374710,300,6912,O,N,A,,562859858,2018-11-09,203107562.0,219169.0,837711,,8098841,P,G,,575110222,2019-06-23,574615955.0,219169.0,ABR (score=92 ABN=68007213461),High,
5348314,GLENROY WEST KINDERGARTEN INC,511.31,-36.508038,146.169918,,82.37,619 GLENROWAN WEST ROAD GLENROWAN WEST 3675,5348314,381,11109311,O,N,A,,875608073,2025-11-06,547936412.0,484915.0,772119,,102199822,P,G,,547936410,2018-03-05,459865605.0,484915.0,ABR (score=68 ABN=80657461465),Medium,
45088883,BRIMIN BEEF,510.98,-36.031075,146.254497,,59.57,479 BRIMIN ROAD BRIMIN 3685,45088883,334,4807,O,N,A,,376889223,2010-12-17,,,205874,,100270525,P,G,,599293983,2020-10-30,415781631.0,,ABR (score=88 ABN=40759876320),High,
52720747,CHESNEY VALE OLIVES,509.49,-36.444029,146.031158,,89.31,423 LAKE MOKOAN ROAD CHESNEY VALE 3725,52720747,381,11108008,O,N,A,,875611283,2025-11-06,374876385.0,484915.0,4398383,,102197447,P,G,,874952333,2025-10-22,870755812.0,484915.0,ABR (score=90 ABN=28679769771),High,
134167487,TALLANGATTA VALLEY PRIMARY SCHOOL,509.25,-36.326137,147.411814,,52.85,1714 TALLANGATTA CREEK ROAD TALLANGATTA VALLEY 3701,134167487,367,,G,N,A,,381789925,2012-02-14,,,134167486,,123964047,B,G,,415864366,2013-10-21,384582510.0,,ABR (score=88 ABN=85895361825),High,
123966483,TALLANGATTA VALLEY PRIMARY SCHOOL,509.25,-36.326137,147.411814,,52.85,1714B TALLANGATTA CREEK ROAD TALLANGATTA VALLEY 3701,123966483,367,317750,O,Y,A,2004-10-21,369414205,2008-08-13,,,536522,134167486,123964047,P,G,,415864365,2013-10-21,384582509.0,,ABR (score=88 ABN=85895361825),High,
45225692,TALLANGATTA VALLEY PRIMARY SCHOOL,509.25,-36.326137,147.411814,,52.85,1714A TALLANGATTA CREEK ROAD TALLANGATTA VALLEY 3701,45225692,367,317200,O,Y,A,,369414204,2008-08-13,,,536522,134167486,123964047,P,G,,415864365,2013-10-21,384582509.0,,ABR (score=88 ABN=85895361825),High,
45225727,TALLANGATTA VALLEY PRIMARY SCHOOL,508.29,-36.385921,147.423263,,57.45,WATERFALL CREEK TRACK TALLANGATTA VALLEY 3701,45225727,367,NCPR,O,N,A,,534039824,2017-06-19,96860050.0,154494.0,536564,,4911697,P,G,,415869235,2013-10-21,367718377.0,154494.0,ABR (score=88 ABN=85895361825),High,
45227106,Walwa Cabinets,506.61,-36.019599,147.762595,,76.75,502 SANDY CREEK ROAD WALWA 3709,45227106,367,233100,O,N,A,,364433034,2007-07-30,,,538259,,125133798,P,G,,673363818,2022-02-28,415838423.0,,ABR (score=81 ABN=35614531489),High,
422585676,TINTALDRA LANDCARE,506.2,-36.02965,147.9015,,89.16,MURRAY RIVER ROAD TINTALDRA 3708,422585676,367,320324,O,N,A,2015-08-14,507737600,2016-02-08,500563422.0,92532.0,422585675,,422585674,P,G,2015-08-14,576607257,2019-07-15,565887690.0,92532.0,ABR (score=86 ABN=70596976161),High,
45329335,TAMINICK THREADS,505.71,-36.362304,146.156896,,75.19,1185 GLENROWAN-BOWEYA ROAD TAMINICK 3675,45329335,381,11108347,O,N,A,,875612428,2025-11-06,571586535.0,484915.0,770962,,124216536,P,G,,571586525,2019-04-24,571585821.0,484915.0,ABR (score=86 ABN=32533198550),High,
45392786,BOBINAWARRAH BITS,504.68,-36.570021,146.54451,,64.27,452 MCINNES LANE BOBINAWARRAH 3678,45392786,368,4996,O,N,A,,507209479,2016-01-28,370892326.0,91356.0,891664,,100547566,P,G,,511405418,2016-04-21,507209476.0,91356.0,ABR (score=93 ABN=41900783065),High,
45327721,THE TRUSTEE FOR SMITH FAMILY TRUST & THE TRUSTEE FOR WINTON FAMILY TRUST,502.57,-36.511384,146.103586,,87.47,255 WINTON-GLENROWAN ROAD WINTON 3673,45327721,381,11109105,O,N,A,,875608663,2025-11-06,668655898.0,484915.0,769532,,102208962,P,G,,668655716,2021-11-30,612176956.0,484915.0,ABR (score=74 ABN=91634287349),Medium,
45324536,GOORAMBAT WAGYU,502.3,-36.37822,145.883772,,98.55,184 NOORAMUNGA ROAD GOORAMBAT 3725,45324536,381,11101268,O,N,A,,875608691,2025-11-06,375382255.0,484915.0,768574,,102206675,P,G,,786465590,2023-07-26,459865440.0,484915.0,ABR (score=90 ABN=12454728150),High,
45149743,NARIEL VALLEY FARM,11492.53,-36.48699,147.908414,,100.46,MARGINAL ROAD NARIEL VALLEY 3707,45149743,367,NCPR,O,N,A,,534040500,2017-06-19,96834638.0,154494.0,549587,,128566610,P,G,,664405973,2021-09-21,585677981.0,154494.0,ABR (score=100 ABN=84903832967),High,
45393712,ROSE RIVER RUN,8928.36,-36.942536,146.613281,,100.09,DANDONGADALE-BUFFALO DIVIDE TRACK ROSE RIVER 3678,45393712,368,NCPR,O,N,A,,485084486,2014-08-14,96922462.0,29709.0,4104237,,34832927,P,G,,670822474,2022-01-19,572103565.0,29709.0,ABR (score=93 ABN=88181575463),High,
45320246,Lima,7735.64,-36.857311,145.935486,,123.47,BAMFORDS TRACK LIMA EAST 3673,45320246,381,NCPR,O,N,A,,547936258,2018-03-05,351770289.0,184931.0,4068084,,127453602,P,G,,872111397,2025-08-26,698680466.0,184931.0,ABR (score=100 ABN=73074421063),High,
45393613,TOLMIE FARM,7295.34,-36.95581,146.366061,,109.48,EVANS CREEK TRACK TOLMIE 3723,45393613,382,NCPR,O,N,A,,672907443,2022-02-22,369676141.0,349452.0,4205829,,127648064,P,G,,689055352,2022-09-07,670822479.0,349452.0,ABR (score=98 ABN=66328041401),High,
45453884,Harrietville Cabins,6815.46,-37.013066,146.987182,,104.45,GREAT ALPINE ROAD HARRIETVILLE 3741,45453884,300,NCPR,O,N,A,,869530936,2025-06-30,73936805.0,471610.0,4105255,,128726105,P,G,,698652065,2022-11-16,671108126.0,471610.0,ABR (score=90 ABN=68881687302),High,
45393699,BUCKLAND & CO,6435.99,-36.95959,146.703341,,100.09,SCHULTZ TRACK BUCKLAND 3740,45393699,300,NCPR,O,N,A,,869530919,2025-06-30,96922456.0,471610.0,4104239,,128741321,P,G,,670822480,2022-01-19,415915134.0,471610.0,ABR (score=93 ABN=55465351720),High,
52550001,Boho South Hall Inc.,6225.89,-36.765273,145.875297,,120.66,CHAPMANS ROAD BOHO SOUTH 3669,52550001,381,11131166,O,N,A,,875610797,2025-11-06,360355841.0,484915.0,4145983,,128694664,P,G,,698680465,2022-11-16,415895518.0,484915.0,ABR (score=87 ABN=58318176207),High,
45453896,Abbey Rd Wholesale,6152.66,-36.996422,146.863718,,102.49,MT SELWYN ROAD ABBEYARD 3737,45453896,300,NCPR,O,N,A,,869530932,2025-06-30,73936753.0,471610.0,4105248,,128726095,P,G,,670896349,2022-01-20,415913869.0,471610.0,ABR (score=72 ABN=98475031305),Medium,
45317980,TATONG HERBS,5477.71,-36.778532,146.18701,,101.79,LOOMBAH WEIR TRACK TATONG 3673,45317980,381,NCPR,O,N,A,,554453324,2018-06-27,351770493.0,201602.0,4338962,,127453724,P,G,,538942187,2017-09-19,505872680.0,201602.0,ABR (score=86 ABN=21325033819),High,
45393964,WABONGA PRESS,5012.69,-36.95598,146.457269,,106.09,TOP CROSSING TRACK WABONGA 3678,45393964,368,NCPR,O,N,A,,485071991,2014-08-14,371186282.0,23898.0,4205826,,128700348,P,G,,572103561,2019-05-07,571884037.0,23898.0,ABR (score=88 ABN=99342063296),High,
45149937,The Trustee for THE BIGGARA PARTNERSHIP TRUST,4836.84,-36.39354,147.954949,,100.12,WALKERS ROAD BIGGARA 3707,45149937,367,NCPR,O,N,A,,534040433,2017-06-19,96834969.0,154494.0,4083799,,128566090,P,G,,670789699,2022-01-19,585677978.0,154494.0,ABR (score=77 ABN=44925702103),Medium,
45453895,Abbey Rd Wholesale,3230.65,-37.048643,146.858523,,108.3,GREAT DIVIDING RANGE TRACK ABBEYARD 3737,45453895,300,NCPR,O,N,A,,869531099,2025-06-30,73936730.0,471610.0,4105247,,128726093,P,G,,670896354,2022-01-20,670822486.0,471610.0,ABR (score=68 ABN=98475031305),Medium,
45390863,TOLMIE FARM,3066.45,-36.850231,146.252937,,104.55,MADHOUSE ROAD TOLMIE 3723,45390863,368,NCPR,O,N,A,,485071989,2014-08-14,85689655.0,23898.0,4128607,,128702790,P,G,,541758725,2017-11-08,540738959.0,23898.0,ABR (score=98 ABN=66328041401),High,
45390350,,2997.03,-36.898978,146.08155,,118.08,MT SAMARIA ROAD BRIDGE CREEK 3723,45390350,382,,O,N,A,,351779506,2004-05-11,,,4121646,,127434344,P,G,,415908404,2013-10-21,363725736.0,,none,None,
45194266,YALCA CATTLE,2684.83,-35.86128,145.277458,,149.44,MANNIONS ROAD YALCA 3637,45194266,347,,O,N,A,,717720569,2023-02-08,590868853.0,385346.0,4530554,,127505470,P,G,,415833882,2013-10-21,383031805.0,385346.0,ABR (score=93 ABN=21937442139),High,
45393977,WABONGA PRESS,2553.71,-36.98063,146.564355,,105.39,WILD HORSE GAP TRACK WABONGA 3678,45393977,368,NCPR,O,N,A,,485069800,2014-08-14,96922653.0,22090.0,4205828,,127654774,P,G,,670822477,2022-01-19,572103568.0,22090.0,ABR (score=88 ABN=99342063296),High,
452606341,Maindample park pastoral,2311.11,-37.07608,145.935393,,141.55,934 ROYALTOWN ROAD MAINDAMPLE 3723,452606341,382,12262523,O,Y,A,2022-01-17,877693061,2025-12-18,670710318.0,489478.0,960746,452606417,126576245,P,G,,670710813,2022-01-17,551074005.0,489478.0,ABR (score=93 ABN=87265708382),High,
452606418,Maindample park pastoral,2311.11,-37.07608,145.935393,,141.55,ROYALTOWN ROAD MAINDAMPLE 3723,452606418,382,,G,N,A,2022-01-17,670710851,2022-01-17,,346427.0,452606417,,452606416,B,G,2022-01-17,670710432,2022-01-17,,346427.0,ABR (score=93 ABN=87265708382),High,
45386123,Maindample park pastoral,2311.11,-37.07608,145.935393,,141.55,896 ROYALTOWN ROAD MAINDAMPLE 3723,45386123,382,12262515,O,Y,A,,877693060,2025-12-18,670710320.0,489478.0,960746,452606417,126576245,P,G,,670710813,2022-01-17,551074005.0,489478.0,ABR (score=93 ABN=87265708382),High,
45317699,,2308.93,-36.845564,146.068796,,114.32,MT SAMARIA ROAD BRIDGE CREEK 3723,45317699,381,NCPR,O,N,A,,554453502,2018-06-27,351770658.0,201602.0,4121620,,127453614,P,G,,415906575,2013-10-21,379606451.0,201602.0,none,None,
52774996,,2139.63,-36.397869,145.69981,,114.88,18 RIDGE ROAD DOOKIE COLLEGE 3647,52774996,328,170175,O,Y,A,,666725875,2021-10-28,612657971.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
52774991,,2139.63,-36.397869,145.69981,,114.88,MAIN DRIVE DOOKIE COLLEGE 3647,52774991,328,170149,O,Y,A,,666725870,2021-10-28,612657966.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
52774992,,2139.63,-36.397869,145.69981,,114.88,2 RIDGE ROAD DOOKIE COLLEGE 3647,52774992,328,170147,O,Y,A,,666725871,2021-10-28,612657967.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
52774995,,2139.63,-36.397869,145.69981,,114.88,16 RIDGE ROAD DOOKIE COLLEGE 3647,52774995,328,170152,O,Y,A,,666725874,2021-10-28,612657970.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
52775007,,2139.63,-36.397869,145.69981,,114.88,26 NORTH DRIVE DOOKIE COLLEGE 3647,52775007,328,170182,O,Y,A,,666725878,2021-10-28,612657974.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
52775002,,2139.63,-36.397869,145.69981,,114.88,21 NORTH DRIVE DOOKIE COLLEGE 3647,52775002,328,170177,O,Y,A,,666725876,2021-10-28,612657972.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
52775003,,2139.63,-36.397869,145.69981,,114.88,22 NORTH DRIVE DOOKIE COLLEGE 3647,52775003,328,170178,O,Y,A,,666725877,2021-10-28,612657973.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
52774994,,2139.63,-36.397869,145.69981,,114.88,14 RIDGE ROAD DOOKIE COLLEGE 3647,52774994,328,170151,O,Y,A,,666725873,2021-10-28,612657969.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
52774993,,2139.63,-36.397869,145.69981,,114.88,10 RIDGE ROAD DOOKIE COLLEGE 3647,52774993,328,170150,O,Y,A,,666725872,2021-10-28,612657968.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
52775009,,2139.63,-36.397869,145.69981,,114.88,28 POST OFFICE PLACE DOOKIE COLLEGE 3647,52775009,328,170184,O,Y,A,,666725880,2021-10-28,612657976.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
52775010,,2139.63,-36.397869,145.69981,,114.88,49 CURRAWA RISE DOOKIE COLLEGE 3647,52775010,328,170185,O,Y,A,,666725881,2021-10-28,612657977.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
52775008,,2139.63,-36.397869,145.69981,,114.88,27 POST OFFICE PLACE DOOKIE COLLEGE 3647,52775008,328,170183,O,Y,A,,666725879,2021-10-28,612657975.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
52774990,,2139.63,-36.397869,145.69981,,114.88,1 RIDGE ROAD DOOKIE COLLEGE 3647,52774990,328,170148,O,Y,A,,666725869,2021-10-28,612657965.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
52774989,,2139.63,-36.397869,145.69981,,114.88,940 DOOKIE-NALINGA ROAD DOOKIE COLLEGE 3647,52774989,328,170146,O,Y,A,,666725868,2021-10-28,612657964.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
134122891,,2139.63,-36.397869,145.69981,,114.88,COLLEGE CRESCENT W DOOKIE COLLEGE 3647,134122891,328,,G,N,A,,666725883,2021-10-28,612657882.0,338770.0,134122890,,102052648,B,G,,858322242,2024-10-28,852627243.0,338770.0,none,None,
52775011,,2139.63,-36.397869,145.69981,,114.88,50 CURRAWA RISE DOOKIE COLLEGE 3647,52775011,328,170186,O,Y,A,,666725882,2021-10-28,612657978.0,338770.0,984635,134122890,102052648,P,G,,858322243,2024-10-28,852627244.0,338770.0,none,None,
45170202,Strathbogie Inc,1853.75,-36.914026,145.815568,,135.54,RUOAKS ROAD STRATHBOGIE 3666,45170202,364,NCPR,O,N,A,,550041372,2018-04-16,96844288.0,189665.0,4068024,,127444366,P,G,,415909789,2013-10-21,379756319.0,189665.0,ABR (score=94 ABN=20889816829),High,
52762293,ARCHERTON PTY LTD,1839.1,-36.879966,146.189988,,110.49,OLD TOLMIE ROAD ARCHERTON 3723,52762293,381,NCPR,O,N,A,,554453382,2018-06-27,351770526.0,201602.0,4492377,,128705664,P,G,,415906896,2013-10-21,379558698.0,201602.0,ABR (score=67 ABN=85655961292),Medium,
430725257,ARCHERTON PTY LTD,1701.1,-36.873206,146.214856,,108.59,TATONG-TOLMIE ROAD ARCHERTON 3723,430725257,381,NCPR,O,N,A,2019-09-06,579361874,2019-09-06,,254164.0,430725256,,430725255,P,G,2019-09-06,579361872,2019-09-06,,254164.0,ABR (score=67 ABN=85655961292),Medium,
45393965,,1665.14,-36.939292,146.483383,,103.49,BURNT TOP TRACK CHESHUNT SOUTH 3678,45393965,368,NCPR,O,N,A,,485073646,2014-08-14,96922635.0,25294.0,4205827,,132341841,P,G,,415911058,2013-10-21,378254391.0,25294.0,none,None,
5217982,EUROA BP,1653.51,-36.833404,145.599919,,144.82,1035 EUROA-MANSFIELD ROAD EUROA 3666,5217982,364,13309836,O,N,A,,876784868,2025-12-02,585677495.0,487388.0,507288,,125298588,P,G,,585677473,2020-01-23,571022141.0,487388.0,ABR (score=90 ABN=95068974559),High,
45322736,SANDOR TARNOK,1602.89,-36.52969,145.836633,,109.16,995 BASIN ROAD TARNOOK 3670,45322736,381,11126117,O,N,A,,875607524,2025-11-06,498952684.0,484915.0,767925,,102197571,P,G,,498952682,2015-07-07,459865677.0,484915.0,ABR (score=75 ABN=58241541885),Medium,
